"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"1400000US09001022200","Census Tract 222, Fairfield County, Connecticut","1225","99","10.0","4.7","3.6","3.0","7.3","4.3","16.0","6.4","7.2","3.9","22.9","7.0","4.2","3.0","16.6","5.4","4.9","3.0","7.3","3.3","52964","5343","90575","20191","48.6","(X)","(X)","(X)","(X)","(X)","766","119","11.9","6.8","3.0","2.6","14.8","8.5","18.4","9.6","15.0","7.8","16.1","7.7","4.4","4.2","7.6","3.7","3.5","3.0","5.4","4.8","35938","7615","72723","29370","(X)","(X)","44.5","(X)","(X)","(X)","382","97","0.0","8.2","0.0","8.2","7.1","6.7","25.7","16.3","11.5","9.7","27.0","13.8","0.0","8.2","11.0","6.3","7.1","6.0","10.7","9.5","51571","11201","N","N","(X)","(X)","(X)","(X)","(X)","(X)","459","94","12.6","9.7","6.1","6.9","5.4","5.0","7.4","5.9","3.3","3.7","23.1","11.5","7.6","6.1","16.8","10.9","7.2","6.1","10.5","6.4","64883","10896","102336","30060","(X)","(X)","(X)","(X)","33.6","(X)"
"1400000US09001022300","Census Tract 223, Fairfield County, Connecticut","2030","149","4.1","2.6","6.1","4.7","9.5","6.3","5.1","4.4","9.9","5.2","16.6","6.6","15.3","8.2","19.4","7.9","3.8","3.3","10.3","5.5","72692","9319","97992","17499","41.5","(X)","(X)","(X)","(X)","(X)","1369","206","1.0","1.7","5.8","6.6","13.1","9.0","2.7","3.3","6.2","5.6","24.7","8.6","15.3","8.6","22.1","10.0","0.9","1.5","8.0","6.6","71178","7918","87040","16503","(X)","(X)","44.9","(X)","(X)","(X)","849","174","0.0","3.8","0.0","3.8","0.9","2.0","4.4","5.3","7.8","8.6","29.9","12.0","21.0","12.6","21.6","13.0","1.5","2.4","13.0","10.4","80885","11614","N","N","(X)","(X)","(X)","(X)","(X)","(X)","661","166","12.6","7.2","12.0","11.0","0.0","4.8","4.5","6.1","17.4","10.8","6.8","6.6","8.3","7.4","18.0","12.3","5.4","5.4","15.0","10.0","70375","44779","111716","39876","(X)","(X)","(X)","(X)","28.7","(X)"
"1400000US09001022400","Census Tract 224, Fairfield County, Connecticut","824","46","0.6","1.0","0.6","1.0","1.2","1.8","4.0","3.0","6.6","4.4","13.3","6.1","7.8","4.5","9.1","4.4","6.6","3.9","50.2","7.1","200500","34999","255093","39949","30.3","(X)","(X)","(X)","(X)","(X)","570","54","0.0","5.5","0.0","5.5","1.8","2.5","1.2","2.0","7.5","5.8","7.0","5.2","5.8","4.5","10.2","5.4","8.2","5.1","58.2","8.0","218864","18352","286615","45194","(X)","(X)","33.5","(X)","(X)","(X)","519","52","0.0","6.1","0.0","6.1","1.9","2.8","0.0","6.1","6.4","5.9","6.2","5.3","3.9","3.9","10.2","5.6","9.1","5.6","62.4","8.3","228162","27859","N","N","(X)","(X)","(X)","(X)","(X)","(X)","254","58","2.0","3.4","2.0","3.4","0.0","12.0","10.2","9.0","4.3","4.7","27.6","15.4","14.2","10.4","4.7","5.9","2.8","4.0","32.3","14.7","81500","27030","182085","96038","(X)","(X)","(X)","(X)","23.2","(X)"
"1400000US09001030100","Census Tract 301, Fairfield County, Connecticut","1079","40","0.0","3.0","0.8","1.3","0.6","1.1","0.6","1.1","2.8","2.7","3.8","2.8","2.2","2.0","12.3","6.1","9.5","4.5","67.4","7.4","250,000+","***","442108","62135","26.4","(X)","(X)","(X)","(X)","(X)","1018","49","0.0","3.1","0.9","1.4","0.6","1.1","0.0","3.1","2.9","2.9","3.5","2.8","2.4","2.1","12.3","6.4","10.0","4.7","67.4","7.8","250,000+","***","454109","66646","(X)","(X)","26.5","(X)","(X)","(X)","949","57","0.0","3.4","0.0","3.4","0.6","1.2","0.0","3.4","3.2","3.1","3.1","2.8","2.5","2.3","10.0","5.7","9.4","4.5","71.2","7.6","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","61","35","0.0","38.0","0.0","38.0","0.0","38.0","11.5","18.4","0.0","38.0","8.2","13.9","0.0","38.0","13.1","18.2","0.0","38.0","67.2","25.5","213281","71891","234900","87900","(X)","(X)","(X)","(X)","24.6","(X)"
"1400000US09001030200","Census Tract 302, Fairfield County, Connecticut","1073","48","2.9","3.3","2.9","3.9","5.8","5.2","4.9","3.9","4.8","3.1","5.7","2.8","2.6","2.4","6.6","3.9","10.7","5.4","53.0","7.3","206635","42834","293634","46946","28.0","(X)","(X)","(X)","(X)","(X)","971","58","2.6","3.6","3.2","4.3","3.4","5.1","2.7","4.0","2.9","2.7","5.9","3.0","2.3","2.4","7.3","4.3","11.2","5.8","58.6","8.3","239875","59858","319994","53338","(X)","(X)","27.4","(X)","(X)","(X)","899","79","2.8","3.9","3.4","4.7","0.0","3.5","2.9","4.3","3.1","2.9","5.8","3.2","2.4","2.6","6.2","4.1","11.2","5.9","62.1","8.6","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","102","41","5.9","9.2","0.0","26.7","28.4","20.6","26.5","18.2","23.5","22.2","3.9","6.5","5.9","9.6","0.0","26.7","5.9","9.6","0.0","26.7","29853","6022","40036","12354","(X)","(X)","(X)","(X)","25.5","(X)"
"1400000US09001030300","Census Tract 303, Fairfield County, Connecticut","1299","67","3.1","2.4","2.3","2.3","4.6","5.0","0.0","2.5","6.5","4.5","6.9","3.0","2.2","2.1","5.4","3.9","8.7","3.8","60.4","7.1","250,000+","***","366238","42187","34.3","(X)","(X)","(X)","(X)","(X)","1089","83","1.4","2.0","0.0","2.9","5.5","5.9","0.0","2.9","3.5","2.8","5.1","3.2","1.8","2.1","6.4","4.7","9.5","4.4","66.8","8.3","250,000+","***","408698","48200","(X)","(X)","29.8","(X)","(X)","(X)","1013","82","1.5","2.2","0.0","3.2","3.8","5.4","0.0","3.2","2.1","2.3","4.8","3.3","2.0","2.2","6.9","5.1","9.1","4.6","69.9","8.5","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","210","83","11.9","10.8","14.3","14.3","0.0","14.3","0.0","14.3","22.4","23.1","15.7","12.2","3.8","6.5","0.0","14.3","4.8","7.6","27.1","17.0","50469","27548","144922","69578","(X)","(X)","(X)","(X)","48.1","(X)"
"1400000US09001030400","Census Tract 304, Fairfield County, Connecticut","1322","92","5.5","3.5","0.6","1.0","2.2","2.9","3.6","1.8","8.9","4.0","6.4","3.1","9.0","5.4","18.8","7.5","11.3","4.2","33.7","7.9","136944","13523","215598","31851","32.9","(X)","(X)","(X)","(X)","(X)","997","86","2.8","3.7","0.0","3.2","2.3","3.7","1.2","1.7","5.7","4.4","4.4","3.2","5.7","5.5","20.3","9.2","15.6","5.4","41.9","10.3","174375","39763","257000","44268","(X)","(X)","29.1","(X)","(X)","(X)","886","95","3.2","4.2","0.0","3.6","2.6","4.2","1.4","1.9","6.4","5.0","4.3","3.3","6.4","6.1","19.2","10.2","12.4","5.4","44.1","11.7","175278","45315","N","N","(X)","(X)","(X)","(X)","(X)","(X)","325","75","13.8","8.3","2.5","4.1","1.8","3.3","10.8","6.9","18.8","12.5","12.3","7.3","19.1","13.5","14.5","9.9","0.0","9.5","6.5","9.2","52344","33023","82436","33461","(X)","(X)","(X)","(X)","38.8","(X)"
"1400000US09001030500","Census Tract 305, Fairfield County, Connecticut","1720","92","3.3","2.1","3.0","2.6","1.2","1.5","3.2","2.1","4.2","2.5","9.3","3.7","11.0","4.0","12.1","4.2","8.0","3.0","44.7","6.1","166750","43736","244736","28915","25.2","(X)","(X)","(X)","(X)","(X)","1389","84","2.0","1.6","2.4","2.8","0.5","0.9","1.2","1.4","1.4","1.6","5.7","3.5","11.0","4.6","14.7","4.5","8.1","3.3","53.0","6.8","218352","30289","284249","32501","(X)","(X)","23.0","(X)","(X)","(X)","1239","97","0.0","2.6","0.6","0.9","0.0","2.6","0.6","0.9","0.6","1.1","3.7","2.9","10.7","4.9","15.7","4.6","9.1","3.7","58.9","7.3","241250","46676","N","N","(X)","(X)","(X)","(X)","(X)","(X)","331","79","8.8","8.5","5.4","6.3","4.2","6.9","11.8","9.2","15.7","11.4","24.5","12.4","11.2","8.4","4.8","7.1","3.6","5.6","10.0","9.3","53125","18131","78313","24900","(X)","(X)","(X)","(X)","34.4","(X)"
"1400000US09001035100","Census Tract 351, Fairfield County, Connecticut","3101","146","2.8","2.0","1.8","1.4","4.3","2.6","9.1","4.0","6.2","3.3","15.1","4.6","10.3","4.5","19.1","4.6","6.0","2.9","25.3","5.2","101157","13819","158113","21806","26.1","(X)","(X)","(X)","(X)","(X)","2055","156","0.7","1.1","0.7","1.1","1.8","2.0","7.0","5.2","7.2","5.0","12.2","4.9","10.6","6.7","19.4","5.4","8.2","4.2","32.2","6.9","121792","16527","192189","31864","(X)","(X)","20.1","(X)","(X)","(X)","1623","150","0.9","1.5","0.0","2.0","0.9","1.3","3.5","3.3","4.3","3.3","11.1","5.0","7.8","5.0","22.0","6.3","10.4","5.3","39.1","7.7","149279","20933","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1046","178","7.0","5.3","3.8","3.6","9.3","6.0","14.3","7.0","8.2","5.6","19.7","9.8","9.8","5.2","14.5","8.5","1.6","2.5","11.8","8.2","51906","8154","87731","23777","(X)","(X)","(X)","(X)","37.8","(X)"
"1400000US09001035200","Census Tract 352, Fairfield County, Connecticut","999","77","0.7","1.1","0.5","0.8","2.0","2.0","0.6","1.0","2.0","1.9","2.3","2.3","0.8","1.4","12.9","4.8","10.0","5.7","68.2","6.6","250,000+","***","448846","51723","33.2","(X)","(X)","(X)","(X)","(X)","832","78","0.8","1.3","0.0","3.8","0.8","1.5","0.7","1.2","1.0","1.5","1.6","1.9","0.0","3.8","11.1","5.1","12.0","6.7","72.0","8.1","250,000+","***","497039","62969","(X)","(X)","34.5","(X)","(X)","(X)","769","78","0.9","1.4","0.0","4.1","0.9","1.6","0.8","1.3","1.0","1.6","1.7","2.0","0.0","4.1","8.2","4.4","8.6","5.4","77.9","7.5","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","167","63","0.0","17.6","3.0","4.6","7.8","9.4","0.0","17.6","7.2","8.5","6.0","10.0","4.8","8.1","22.2","17.2","0.0","17.6","49.1","24.2","141964","198685","208484","74179","(X)","(X)","(X)","(X)","26.9","(X)"
"1400000US09001035300","Census Tract 353, Fairfield County, Connecticut","1179","74","2.6","2.9","0.6","1.0","2.5","1.8","0.0","2.7","2.7","2.0","3.4","2.2","5.1","3.4","14.4","5.1","11.3","5.1","57.3","7.2","243750","60363","319530","38491","29.7","(X)","(X)","(X)","(X)","(X)","1042","61","1.1","1.6","0.7","1.1","1.6","1.9","0.0","3.1","0.0","3.1","2.0","1.7","5.1","3.7","13.7","5.8","11.5","5.4","64.3","7.8","250,000+","***","351419","42114","(X)","(X)","30.7","(X)","(X)","(X)","960","67","1.1","1.7","0.7","1.2","0.5","0.8","0.0","3.3","0.0","3.3","1.6","1.7","5.5","4.0","13.6","6.4","10.4","5.3","66.5","8.0","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","137","52","14.6","20.8","0.0","20.9","9.5","9.9","0.0","20.9","23.4","15.6","13.9","13.2","5.1","7.8","19.7","15.2","9.5","14.1","4.4","7.2","51458","37510","73930","30224","(X)","(X)","(X)","(X)","21.9","(X)"
"1400000US09001035400","Census Tract 354, Fairfield County, Connecticut","1523","88","1.4","1.6","1.2","1.4","0.5","0.8","2.1","1.7","4.1","2.4","3.7","2.7","7.4","3.5","11.0","3.5","12.1","4.7","56.3","6.4","244563","33036","401481","52577","31.0","(X)","(X)","(X)","(X)","(X)","1346","75","0.7","1.0","0.0","2.4","0.0","2.4","1.8","1.7","1.5","1.3","3.6","2.5","6.8","3.8","9.6","3.6","12.4","4.7","63.7","6.9","250,000+","***","444862","57463","(X)","(X)","32.5","(X)","(X)","(X)","1251","99","0.0","2.6","0.0","2.6","0.0","2.6","1.2","1.4","0.5","0.7","3.8","2.7","7.3","4.1","8.6","3.5","13.3","5.0","65.3","7.2","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","177","65","7.3","10.6","10.2","11.1","4.5","7.8","4.5","7.1","23.7","17.8","5.1","8.2","12.4","10.9","22.0","14.9","10.2","16.1","0.0","16.7","47375","58675","70924","29532","(X)","(X)","(X)","(X)","19.8","(X)"
"1400000US09001042500","Census Tract 425, Fairfield County, Connecticut","1548","59","2.1","2.3","1.4","1.3","2.8","1.8","4.2","3.0","8.7","3.8","12.9","4.2","16.6","6.2","19.8","5.4","9.8","5.2","21.7","6.1","107917","19198","131428","12918","30.5","(X)","(X)","(X)","(X)","(X)","1161","84","0.0","2.8","0.7","1.0","1.8","1.8","2.9","3.3","7.4","4.1","12.7","5.5","13.8","6.5","22.0","6.3","12.7","6.8","25.9","8.0","130558","15715","147249","16072","(X)","(X)","30.3","(X)","(X)","(X)","1066","91","0.0","3.0","0.0","3.0","1.3","1.7","3.2","3.6","7.2","4.6","12.4","6.1","12.4","6.7","23.2","6.8","12.1","7.3","28.2","8.7","131654","13181","N","N","(X)","(X)","(X)","(X)","(X)","(X)","387","74","8.3","9.1","3.6","4.1","7.5","5.0","8.0","7.0","12.7","10.0","13.2","7.9","25.1","12.3","11.6","6.8","3.4","4.1","6.7","5.4","71012","19712","80106","18355","(X)","(X)","(X)","(X)","31.0","(X)"
"1400000US09001042600","Census Tract 426, Fairfield County, Connecticut","1827","90","4.1","2.8","3.3","2.8","4.3","2.5","2.4","2.0","7.6","4.1","17.1","5.0","24.5","6.5","19.3","5.5","5.9","2.8","11.5","4.5","90334","5345","108490","11829","28.5","(X)","(X)","(X)","(X)","(X)","1220","123","4.1","3.5","2.2","3.5","3.0","2.3","0.7","1.2","3.0","2.7","13.9","4.9","26.1","7.0","21.6","6.6","8.0","3.9","17.3","6.3","98545","9144","129242","16877","(X)","(X)","28.5","(X)","(X)","(X)","1008","112","4.2","3.9","2.7","4.1","3.7","2.8","0.0","3.2","2.0","2.4","12.4","5.4","24.4","7.6","20.9","6.7","9.6","4.5","20.1","7.4","101591","16588","N","N","(X)","(X)","(X)","(X)","(X)","(X)","607","130","4.1","4.7","5.4","4.8","6.8","6.1","5.8","5.7","16.6","10.5","25.5","11.3","21.6","10.8","12.4","7.6","1.8","3.2","0.0","5.2","62446","15662","64568","8488","(X)","(X)","(X)","(X)","28.3","(X)"
"1400000US09001042700","Census Tract 427, Fairfield County, Connecticut","2258","108","5.3","5.1","2.7","3.2","3.6","2.7","2.8","3.5","9.6","5.2","17.0","6.6","9.7","5.7","27.6","8.4","8.4","4.5","13.4","4.3","93897","21974","118065","15829","22.5","(X)","(X)","(X)","(X)","(X)","1236","190","4.5","6.8","0.0","2.6","1.1","1.8","0.0","2.6","9.5","6.2","17.8","8.1","9.5","5.7","26.8","10.1","9.6","5.1","21.0","7.4","123026","26509","144108","24531","(X)","(X)","25.0","(X)","(X)","(X)","972","152","5.8","8.6","0.0","3.3","0.0","3.3","0.0","3.3","3.4","3.7","19.4","9.5","8.1","5.9","24.3","9.3","12.2","6.5","26.7","8.9","124649","8731","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1022","198","6.3","7.6","5.9","6.7","6.7","5.6","6.2","7.5","9.7","9.0","16.0","10.1","9.8","10.6","28.6","13.3","6.8","7.8","4.1","4.0","72135","32466","86568","15120","(X)","(X)","(X)","(X)","19.4","(X)"
"1400000US09001042800","Census Tract 428, Fairfield County, Connecticut","1868","75","3.3","3.0","0.6","1.0","5.4","2.3","4.9","2.8","7.7","4.1","11.9","5.0","17.2","5.0","24.3","5.5","12.0","3.9","12.8","4.6","98534","15743","123194","14288","29.2","(X)","(X)","(X)","(X)","(X)","1249","127","1.1","1.7","0.0","2.6","1.2","1.3","2.4","2.4","6.1","4.9","8.6","5.1","22.1","7.5","26.9","6.5","14.5","5.5","17.1","6.4","111250","8944","143764","19584","(X)","(X)","28.7","(X)","(X)","(X)","1035","124","1.4","2.0","0.0","3.1","0.0","3.1","2.9","2.9","3.1","4.8","7.4","5.5","19.7","8.0","29.7","7.7","16.3","6.9","19.5","7.4","117159","16653","N","N","(X)","(X)","(X)","(X)","(X)","(X)","619","114","7.8","8.2","1.9","3.1","13.7","6.8","9.9","7.0","10.8","7.3","18.6","9.5","9.2","6.0","17.0","8.1","7.1","7.2","4.0","3.7","61771","18694","80265","17767","(X)","(X)","(X)","(X)","28.4","(X)"
"1400000US09001042900","Census Tract 429, Fairfield County, Connecticut","709","26","3.0","4.2","1.0","1.5","6.1","4.1","3.0","2.7","7.8","4.0","15.0","6.0","4.5","3.3","13.4","5.7","22.3","7.5","24.1","7.8","136597","23546","177799","37093","27.1","(X)","(X)","(X)","(X)","(X)","521","47","4.0","5.6","1.3","2.0","0.8","1.3","0.0","6.0","4.2","3.1","11.5","5.3","3.1","3.2","16.1","7.4","26.1","10.2","32.8","10.4","165875","19278","218389","50107","(X)","(X)","29.9","(X)","(X)","(X)","474","49","4.4","6.1","1.5","2.2","0.0","6.6","0.0","6.6","2.5","2.2","6.8","4.6","3.4","3.5","16.7","7.9","28.7","10.7","36.1","11.8","174737","14682","N","N","(X)","(X)","(X)","(X)","(X)","(X)","188","43","0.0","15.8","0.0","15.8","20.7","14.9","11.2","9.8","17.6","12.5","27.1","16.2","8.5","8.1","3.2","5.5","11.7","11.8","0.0","15.8","50132","16289","62788","17948","(X)","(X)","(X)","(X)","16.5","(X)"
"1400000US09001043000","Census Tract 430, Fairfield County, Connecticut","1187","94","2.5","2.1","3.8","2.1","4.6","3.2","3.1","2.3","6.7","4.2","13.8","5.7","12.0","5.6","23.6","6.9","10.8","5.6","19.0","6.7","112880","18625","131062","18750","27.2","(X)","(X)","(X)","(X)","(X)","826","110","0.0","3.9","0.7","1.3","1.1","1.7","0.7","1.2","8.2","6.0","12.3","6.4","11.7","6.6","32.6","10.7","9.2","5.8","23.4","9.0","128241","13604","143833","17407","(X)","(X)","31.5","(X)","(X)","(X)","726","118","0.0","4.4","0.8","1.4","0.0","4.4","0.8","1.3","8.0","6.3","12.4","7.7","12.0","6.9","32.1","11.5","8.3","5.8","25.6","10.5","127963","16353","N","N","(X)","(X)","(X)","(X)","(X)","(X)","361","81","8.3","7.2","10.8","6.7","12.7","9.5","8.6","6.4","3.3","4.2","18.8","11.0","11.1","9.4","9.4","6.9","8.0","8.6","8.9","8.1","53750","16275","99624","46105","(X)","(X)","(X)","(X)","15.8","(X)"
"1400000US09001043100","Census Tract 431, Fairfield County, Connecticut","1847","62","0.6","0.9","1.3","1.4","4.5","2.0","6.1","2.9","5.0","2.6","15.3","4.3","9.4","3.8","23.4","5.9","17.5","4.8","16.9","4.8","112232","12540","136615","13791","40.8","(X)","(X)","(X)","(X)","(X)","1364","119","0.8","1.3","0.8","1.2","1.5","1.7","6.0","3.7","7.3","4.6","10.9","3.9","8.0","3.7","24.0","6.8","21.5","6.3","19.2","5.8","128125","19040","144287","12414","(X)","(X)","38.9","(X)","(X)","(X)","1092","125","0.0","2.9","0.0","2.9","0.0","2.9","5.9","4.0","4.6","3.5","9.0","4.4","6.0","3.7","25.6","7.6","24.9","7.0","24.0","7.1","149032","13555","N","N","(X)","(X)","(X)","(X)","(X)","(X)","483","105","0.0","6.5","2.7","4.0","13.0","6.5","6.2","5.0","4.3","4.8","30.2","13.3","7.7","6.6","19.0","12.7","6.2","5.5","10.6","6.7","71458","9603","111343","38180","(X)","(X)","(X)","(X)","46.0","(X)"
"1400000US09001043200","Census Tract 432, Fairfield County, Connecticut","1308","72","10.6","7.1","1.8","2.0","6.7","3.8","14.9","7.2","14.3","8.0","10.9","5.4","3.1","2.5","15.5","6.6","5.2","3.2","17.1","7.2","52976","16641","105060","20567","39.5","(X)","(X)","(X)","(X)","(X)","729","132","1.4","2.1","1.6","2.7","6.0","6.5","6.6","5.4","16.5","11.4","12.6","8.5","2.7","3.2","23.0","10.6","7.0","4.9","22.5","11.0","107664","49284","135076","32948","(X)","(X)","39.1","(X)","(X)","(X)","555","127","0.0","5.7","0.0","5.7","1.3","2.1","1.3","2.4","11.7","9.0","15.1","10.8","3.6","4.1","28.3","13.3","9.2","6.6","29.5","13.8","116250","31838","N","N","(X)","(X)","(X)","(X)","(X)","(X)","579","141","22.1","14.4","2.1","3.1","7.4","5.7","25.4","14.6","11.6","10.5","8.6","5.5","3.5","3.9","11.2","6.4","2.9","3.7","5.2","4.9","33977","5587","61895","23388","(X)","(X)","(X)","(X)","34.9","(X)"
"1400000US09001043300","Census Tract 433, Fairfield County, Connecticut","1218","77","2.8","2.4","3.9","3.7","1.4","1.9","7.7","6.0","16.4","6.8","16.6","7.9","13.9","8.2","25.2","9.9","9.5","4.9","2.5","2.5","76842","27070","87905","10621","39.1","(X)","(X)","(X)","(X)","(X)","1028","108","0.0","3.1","3.6","3.9","0.5","1.1","7.6","6.6","13.6","6.7","16.0","9.1","15.9","8.6","29.9","12.1","10.0","5.5","3.0","2.9","91418","19864","95799","12426","(X)","(X)","39.6","(X)","(X)","(X)","893","122","0.0","3.6","4.1","4.5","0.0","3.6","5.0","5.8","13.0","7.4","18.4","10.4","15.3","9.6","31.0","13.7","9.6","5.8","3.5","3.3","91698","23218","N","N","(X)","(X)","(X)","(X)","(X)","(X)","190","84","17.9","14.9","5.8","9.3","6.3","11.2","8.4","12.6","31.6","23.5","20.0","17.1","10.0","16.0","0.0","15.7","0.0","15.7","0.0","15.7","37935","4908","38099","12089","(X)","(X)","(X)","(X)","30.0","(X)"
"1400000US09001043400","Census Tract 434, Fairfield County, Connecticut","1982","101","12.7","5.3","6.7","3.7","7.9","3.5","5.6","3.5","24.0","6.1","15.3","4.6","4.5","2.6","13.4","4.9","5.1","3.2","4.8","3.5","44856","5653","66659","11094","34.1","(X)","(X)","(X)","(X)","(X)","872","115","4.9","5.4","6.5","5.9","8.8","5.7","10.6","7.9","18.8","8.9","11.7","6.8","7.0","5.2","14.0","7.9","7.8","6.1","9.9","7.5","50326","10418","86555","21353","(X)","(X)","37.4","(X)","(X)","(X)","488","99","1.8","2.8","4.9","7.8","0.0","6.4","8.2","9.7","19.3","11.9","15.8","9.6","7.0","8.2","20.1","11.8","7.6","6.7","15.4","13.0","73750","54039","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1110","124","18.7","7.9","6.8","4.9","7.2","4.9","4.0","3.1","25.8","8.1","19.0","8.1","2.6","2.3","12.2","6.3","3.0","3.6","0.8","1.3","42010","3038","49748","8114","(X)","(X)","(X)","(X)","31.4","(X)"
"1400000US09001043500","Census Tract 435, Fairfield County, Connecticut","1060","43","2.5","2.4","4.4","3.4","4.6","2.8","4.0","2.6","9.0","4.7","19.8","6.0","18.6","5.3","14.4","4.9","7.4","3.7","15.3","5.2","81375","10985","114203","13593","18.5","(X)","(X)","(X)","(X)","(X)","736","72","0.5","0.9","2.4","2.8","0.0","4.3","3.1","3.1","8.7","5.7","15.8","6.5","20.7","7.2","20.0","6.8","9.9","5.4","18.9","7.5","96908","18857","136448","19647","(X)","(X)","20.7","(X)","(X)","(X)","560","79","0.0","5.6","0.0","5.6","0.0","5.6","0.0","5.6","9.5","6.5","18.4","8.3","18.4","8.7","19.3","8.3","13.0","6.9","21.4","9.3","119444","32357","N","N","(X)","(X)","(X)","(X)","(X)","(X)","324","70","7.1","7.5","10.5","9.4","15.1","9.1","9.3","7.2","9.6","8.1","28.4","11.9","9.6","6.6","1.9","2.6","1.5","2.5","7.1","4.9","46364","15690","60605","15091","(X)","(X)","(X)","(X)","13.6","(X)"
"1400000US09001043600","Census Tract 436, Fairfield County, Connecticut","1327","82","2.9","3.5","5.7","4.0","7.8","5.3","5.4","3.1","8.5","4.9","14.6","6.0","15.7","6.1","15.4","5.8","13.6","4.5","10.4","4.4","82917","13951","102727","12347","33.4","(X)","(X)","(X)","(X)","(X)","875","98","0.0","3.6","2.6","4.0","1.0","1.7","6.6","4.1","12.2","6.6","16.8","7.0","9.3","6.4","19.3","8.0","17.4","6.6","14.7","6.2","105313","39785","121795","17864","(X)","(X)","34.2","(X)","(X)","(X)","704","90","0.0","4.5","0.0","4.5","0.0","4.5","4.4","3.8","9.1","7.0","12.4","5.8","10.2","7.7","24.0","9.3","21.6","8.2","18.3","7.3","126591","19623","N","N","(X)","(X)","(X)","(X)","(X)","(X)","452","104","8.6","10.0","11.5","8.6","21.0","14.3","4.9","5.3","2.4","3.8","9.5","6.6","25.9","12.1","7.7","5.6","6.4","5.9","2.0","3.2","68375","55504","63303","12955","(X)","(X)","(X)","(X)","31.0","(X)"
